# H He Li Be B C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Cu Zn 
1.000000000000000000e+00,3.771879954596356610e-01,1.100820909110000448e-09,1.611843129014552943e-13,4.867182925226843882e-11,4.960861232637779270e-03,1.503777207964019248e-03,1.228747489910161049e-02,7.073645207098261439e-07,1.879583214535550991e-03,3.357787893682260264e-05,5.987825211528800340e-04,4.837505344916179386e-05,1.361076569085441657e-03,9.158931785052068056e-06,6.852224331579594586e-04,3.706171701196437028e-06,1.226264903519780716e-04,2.165066320185192361e-06,9.948262764363101818e-05,3.272487407216897703e-08,1.764310465854287301e-06,2.099927067136720421e-07,1.895063137993495400e-05,1.490772753787693475e-05,2.037463763705808437e-03,4.717297276820752473e-06,1.368757060523362052e-04,9.242726667383289079e-07,1.404509326137456942e-06
1.000000000000000000e+00,3.725314087887354186e-01,7.622310122562520786e-10,1.492694546327333605e-18,3.847154397398888191e-14,2.791590289477581272e-03,5.181599587849413302e-04,7.386997990068895972e-03,1.886917024398048220e-07,1.052744294620956310e-03,2.292638377883386393e-05,5.206443674627465488e-04,2.231800627499679019e-05,1.406850727900268994e-03,2.102149891540980705e-05,8.558418568938386348e-04,1.526093869694821151e-05,1.570964514788356146e-04,4.812006489487233657e-06,9.668893190962525325e-05,3.697226937813236710e-08,5.421192380863122091e-06,5.310382936741720228e-07,6.840916766050768501e-05,1.886409959039380419e-05,2.713883338716035955e-03,1.667717347866577203e-05,3.620676215401481129e-04,1.616482486161218849e-06,5.401241772640773191e-06
1.000000000000000000e+00,3.758646594996039036e-01,1.545484960721436006e-09,2.103215790407003745e-18,2.008836181744189840e-10,3.069764309204471922e-03,8.380285914706053427e-04,9.606051895458465190e-03,2.807518211296682083e-07,2.275644120118782386e-03,3.479383153293190406e-05,9.064254511500034056e-04,5.308491102707218334e-05,1.176319661936502895e-03,5.462506173877793852e-06,5.564922560450346863e-04,1.970373330805794980e-06,9.777339927295814804e-05,9.039808618764729260e-07,7.555244609839503788e-05,1.081052462041409852e-08,1.844693856147361758e-06,1.924008762273687400e-07,2.113048719926193753e-05,1.171994077972393537e-05,1.864188418424789955e-03,3.080822843938520729e-06,8.307637706498774237e-05,4.919556438818815140e-07,1.713883553382376470e-06
1.000000000000000000e+00,3.741916700328923318e-01,1.056009178535435391e-09,1.457573025641262878e-18,9.883634829856098366e-11,3.354711761377301288e-03,1.385408346356088206e-03,7.197196526489684637e-03,3.813994587947709680e-07,1.147436952801066719e-03,2.227392164402766881e-05,4.997886232460160274e-04,2.060757112037263787e-05,1.329803737500706400e-03,2.208169024720537811e-05,8.417039957629851576e-04,1.551150319492141091e-05,1.398791979371953413e-04,4.423861011294570349e-06,8.388136000242575683e-05,3.214821290571480667e-08,4.785232283380266811e-06,4.612278795893674739e-07,6.361444573623606575e-05,1.664560473923494647e-05,2.582284261167772533e-03,1.618635855097253986e-05,3.422676205345496830e-04,1.437301331148783505e-06,4.583983457503073292e-06
1.000000000000000000e+00,3.766114351108184044e-01,1.942065642468357934e-09,1.460352245674721064e-18,3.135315792093929807e-10,3.447280588475505354e-03,7.241115542418657741e-04,8.273172281352240628e-03,1.993709115461826605e-07,1.079458710799819331e-03,1.985442600845164593e-05,4.967106745304901991e-04,1.907878015269737343e-05,1.343298744441802839e-03,2.129314735166208905e-05,8.300832185250233948e-04,1.587549648189440424e-05,1.496216466685890752e-04,4.707531414750974390e-06,9.159638949339347913e-05,3.670380906241246232e-08,5.215373784128583681e-06,4.919146551848694014e-07,6.368862832025849730e-05,1.746233878810146456e-05,2.588104592182642258e-03,1.635141209377090796e-05,3.484080645091666467e-04,1.580008900717920143e-06,5.012206885233450264e-06
1.000000000000000000e+00,3.759652286956004508e-01,1.895967112998634119e-09,1.461099698084303660e-18,3.718874705811168124e-10,3.688938990204235560e-03,7.699160044205181430e-04,1.080275476396853201e-02,1.909824007272718101e-07,2.100321253152777432e-03,3.304441857901723595e-05,6.436682313678760477e-04,2.725671680008820601e-05,8.497784730516008559e-04,2.456286171343376583e-05,4.685138608700689612e-04,1.067468048896246575e-05,6.530826851127558398e-05,1.808985477523745146e-06,2.880716662878391856e-05,1.913301074161666275e-08,1.630129351441589537e-06,3.211759783976120783e-07,3.968998135255137144e-05,1.047597819984607618e-05,1.168366431893615382e-03,2.392613247325675335e-06,5.282898820600552011e-05,4.991355460562824784e-07,7.351339022499907750e-07
1.000000000000000000e+00,3.769551848556192963e-01,1.924273226297881338e-09,1.461718753726795762e-18,3.201326272551388532e-10,3.386350287949547230e-03,7.314493217978495533e-04,7.861728445599895643e-03,1.995898052167234214e-07,1.036615654263517775e-03,1.783046544819828430e-05,4.694381362089446500e-04,1.822469485482626915e-05,1.294907492402392604e-03,2.058791436087262548e-05,8.076624295294817591e-04,1.480065662330300942e-05,1.503398069241853869e-04,4.388226443383535746e-06,9.465838003254197603e-05,4.831415816664513213e-08,5.756363350689564327e-06,6.607243301346753140e-07,6.950196386083017726e-05,1.816198393273538180e-05,2.713701380470999111e-03,2.633732079799124473e-05,6.968521696107167224e-04,6.804071245127135816e-06,5.726080106030541372e-05
1.000000000000000000e+00,3.765992618333998121e-01,1.918907297127626399e-09,1.459991206497895958e-18,3.032084929390783627e-10,3.276629077893659057e-03,7.132849871458852263e-04,7.130767979073691573e-03,1.938496183291050392e-07,8.406102205136049789e-04,1.402766953121046321e-05,4.225508156704548966e-04,1.619713303049320787e-05,1.229522630838670401e-03,1.826865737081118931e-05,7.709839682734387920e-04,1.249550483267850537e-05,1.486651379788177978e-04,3.748380605481655786e-06,9.699158313587329539e-05,5.626395793680495624e-08,6.261460390427267763e-06,8.209397017986077214e-07,7.578554043708333001e-05,1.861839519907767669e-05,2.824363724160645819e-03,3.526711684200343870e-05,9.887475103110934024e-04,1.140721896997741367e-05,1.036382220593658627e-04
1.000000000000000000e+00,3.753241475286585027e-01,1.624091816769052136e-09,1.460353341632993875e-18,3.763283529680010416e-10,3.331976906285061702e-03,8.069722166148536428e-04,8.558370767008710925e-03,2.254230397556448442e-07,1.242279954345760183e-03,2.423643020149649632e-05,5.402272963330555363e-04,1.943501753999764519e-05,1.069390335585923123e-03,9.177166160430799317e-06,6.395230645622931431e-04,8.138270586169187522e-06,1.307427648884554598e-04,5.734189785414251400e-06,7.164718406821948837e-05,3.815587432457804299e-08,2.679200765967918768e-06,2.487749360300555169e-07,2.660962369734763252e-05,1.215114576999691110e-05,1.536798162393536579e-03,2.588011396439656137e-06,7.640331317101686315e-05,7.217818482768154779e-07,9.874185936332078062e-07
1.000000000000000000e+00,3.736631682668686283e-01,1.578929318850159512e-09,1.997440826623194097e-18,1.150008591291883590e-10,2.935299112060931869e-03,7.306014219981933275e-04,9.976405227508668844e-03,2.922941841446221034e-07,2.308752558392858280e-03,3.681585404489097946e-05,9.002239153601221356e-04,5.394425391139877351e-05,1.247203313366045899e-03,5.551385305322381868e-06,6.020175920283676744e-04,1.816745662042353288e-06,1.051968756548740235e-04,8.210264273649564238e-07,8.095343165007846920e-05,9.372540144965286233e-09,1.781343014334933519e-06,1.807848399865762905e-07,2.210440697702971378e-05,1.152763616432621596e-05,1.825668173811498740e-03,2.854544556685066483e-06,7.609102185167926640e-05,5.266085876168414585e-07,1.741889057525340008e-06
